regiao,uf,municipio,co_ibge,cnes,comp,nome_estabelecimento,razao_social,tipo_gestao,ds_tipo_unidade,desc_natureza_juridica,leitos_existentes,leitos_sus,populacao,id_estabelecimento,existentes_nao_sus,percentual_sus
CENTRO-OESTE,GO,APARECIDA DE GOIANIA,520140,6315895,202603,ENCORE CARDIOLOGIA E RADIOLOGIA INTERVENCIONISTA LTDA,CENTRO DE CARDIOLOGIA E RADIOLOGIA INTERVENCIONISTA LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,3,0,556021.0,6315895,3,0.0
CENTRO-OESTE,GO,APARECIDA DE GOIANIA,520140,6392350,202603,CEMED CENTRO MEDICO E DIGNOSTICO LTDA,CENTRO MEDICO E DIAGNOSTICO LTDA,Municipal,UNIDADE MISTA,HOSPITAL_PRIVADO,6,4,556021.0,6392350,2,66.66666666666666
CENTRO-OESTE,GO,APARECIDA DE GOIANIA,520140,6885268,202603,CENTRO CLINICO FRANCISCO DE ASSIS,CENTRO CLINICO FRANCISCO DE ASSIS LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,70,0,556021.0,6885268,70,0.0
CENTRO-OESTE,GO,APARECIDA DE GOIANIA,520140,7772173,202603,COMPLEXO DE REFE ESTADUAL SAUDE MENTAL PROF JAMIL ISSY CRESM,SECRETARIA DE ESTADO DA SAUDE,Estadual,HOSPITAL ESPECIALIZADO,HOSPITAL_PÚBLICO,108,108,556021.0,7772173,0,100.0
CENTRO-OESTE,GO,APARECIDA DE GOIANIA,520140,9490043,202603,HOSPITAL DE NEUROLOGIA SANTA MONICA,YASPERS YASPERS LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,112,89,556021.0,9490043,23,79.46428571428571
CENTRO-OESTE,GO,APARECIDA DE GOIANIA,520140,9680977,202603,HMAP HOSP MUN DE AP DE GOIANIA IRIS REZENDE MACHADO,SECRETARIA MUNICIPAL DE SAUDE DE APARECIDA DE GOIANIA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,226,226,556021.0,9680977,0,100.0
CENTRO-OESTE,GO,APARECIDA DO RIO DOCE,520145,7411944,202603,HOSPITAL MUNICIPAL WALTER LUIZ BATISTA,PREFEITURA MUNICIPAL DE APARECIDA DO RIO DOCE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,12,12,3045.0,7411944,0,100.0
CENTRO-OESTE,GO,APORE,520150,2442752,202603,HOSPITAL MUNICIPAL DR JOSE QUARANTA FILHO,FUNDO MUNICIPAL DE SAUDE DE APORE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,19,19,4488.0,2442752,0,100.0
CENTRO-OESTE,GO,ARACU,520160,2361736,202603,HOSPITAL MUNICIPAL DE ARACU,PREFEITURA MUNICIPAL DE ARACU,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,17,17,3840.0,2361736,0,100.0
CENTRO-OESTE,GO,ARAGARCAS,520170,2381990,202603,HOSPITAL MUNICIPAL GETULIO VARGAS,PREFEITURA MUNICIPAL DE ARAGARCAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,37,37,18601.0,2381990,0,100.0
CENTRO-OESTE,GO,ARAGOIANIA,520180,2361701,202603,HOSPITAL MUN ARAGOIANIA DR FERNANDO JOSE TEIXEIRA,PREFEITURA MUNICIPAL DE ARAGOIANIA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,7,7,12806.0,2361701,0,100.0
CENTRO-OESTE,GO,ARAGUAPAZ,520215,2382369,202603,HOSPITAL MUNICIPAL DE ARAGUAPAZ,FUNDO MUNICIPAL DE SAUDE DE ARAGUAPAZ,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,10,10,7152.0,2382369,0,100.0
CENTRO-OESTE,GO,ARENOPOLIS,520235,2381966,202603,HOSPITAL MUNICIPAL ARISTON EUGENIO DA SILVA ARENOPOLIS,MUNICIPIO DE ARENOPOLIS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,14,14,2904.0,2381966,0,100.0
CENTRO-OESTE,GO,ARUANA,520250,2535963,202603,HOSPITAL MUNICIPAL DR CLARET,PREFEITURA MUNICIPAL DE ARUANA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,16,16,8570.0,2535963,0,100.0
CENTRO-OESTE,GO,AVELINOPOLIS,520280,2341093,202603,HOSPITAL NOSSA SENHORA APARECIDA AVELINOPOLIS,PREFEITURA MUNICIPAL DE AVELINOPOLIS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,12,12,2993.0,2341093,0,100.0
CENTRO-OESTE,GO,BARRO ALTO,520320,2381885,202603,HOSPITAL MUNICIPAL DE BARRO ALTO,MUNICIPIO DE BARRO ALTO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,23,23,10853.0,2381885,0,100.0
CENTRO-OESTE,GO,BELA VISTA DE GOIAS,520330,6006914,202603,HOSPITAL MUNICIPAL ANTONIO BATISTA DA SILVA,MUNICIPIO DE BELA VISTA DE GOIAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,41,41,37305.0,6006914,0,100.0
CENTRO-OESTE,GO,BOM JARDIM DE GOIAS,520340,2535238,202603,HOSPITAL MUNICIPAL SANTA CLARA BOM JARDIM DE GOIAS,PREFEITURA MUNICIPAL DE BOM JARDIM DE GOIAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,23,23,7775.0,2535238,0,100.0
CENTRO-OESTE,GO,BOM JESUS DE GOIAS,520350,3354423,202603,HOSPITAL MUNICIPAL JOSE REZENDE DE BOM JESUS,PREFEITURA MUNICIPAL DE BOM JESUS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,28,28,24925.0,3354423,0,100.0
CENTRO-OESTE,GO,BONFINOPOLIS,520355,2334402,202603,UNIDADE MISTA DE SAUDE DE BONFINOPOLIS,MUNICIPIO DE BONFINOPOLIS,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,3,3,11025.0,2334402,0,100.0
CENTRO-OESTE,GO,BRITANIA,520380,2382377,202603,HOSPITAL MUNICIPAL DE BRITANIA,PREFEITURA MUNICIPAL DE BRITANIA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,24,24,5798.0,2382377,0,100.0
CENTRO-OESTE,GO,BURITI ALEGRE,520390,2507358,202603,SANTA CASA DE MISERICORDIA DE BURITI ALEGRE,SANTA CASA DE MISERICORDIA DE BURITI ALEGRE,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,34,25,10930.0,2507358,9,73.52941176470588
CENTRO-OESTE,GO,BURITI DE GOIAS,520393,3017230,202603,HOSPITAL MUNICIPAL DE BURITI DE GOIAS,PREFEITURA MUNICIPAL DE BURITI DE GOIAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,14,14,2800.0,3017230,0,100.0
CENTRO-OESTE,GO,CABECEIRAS,520400,2437597,202603,HOSPITAL MUNICIPAL DE CABECEIRAS,PREFEITURA MUNICIPAL DE CABECEIRAS DE GOIAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,12,12,7689.0,2437597,0,100.0
CENTRO-OESTE,GO,CACHOEIRA ALTA,520410,2550679,202603,HOSPITAL MUNICIPAL NOSSA SENHORA APARECIDA,MUNICIPIO DE CACHOEIRA ALTA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,46,46,11854.0,2550679,0,100.0
CENTRO-OESTE,GO,CACHOEIRA DOURADA,520425,2535181,202603,HOSPITAL MUNICIPAL JOSE XAVIER DE CASTRO CACHOEIRA DOURADA,HOSPITAL MUNICIPAL JOSE XAVIER DE CASTRO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,18,18,7762.0,2535181,0,100.0
CENTRO-OESTE,GO,CACU,520430,2383489,202603,HOSPITAL MUNICIPAL PEDRO MARTINS DE SOUZA,MUNICIPIO DE CACU,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,28,28,14034.0,2383489,0,100.0
CENTRO-OESTE,GO,CACU,520430,7434154,202603,CLIMMAPE,H T CABRAL CIA LTDA ME,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,8,0,14034.0,7434154,8,0.0
CENTRO-OESTE,GO,CAIAPONIA,520440,9135499,202603,HOSPITAL MUNICIPAL ADAO NAZIR MARTINS SILVA,FUNDO MUNICIPAL DE SAUDE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,48,48,16628.0,9135499,0,100.0
CENTRO-OESTE,GO,CALDAS NOVAS,520450,2437139,202603,HOSPITAL MUNICIPAL DE CALDAS NOVAS,MUNICIPIO DE CALDAS NOVAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,59,59,106820.0,2437139,0,100.0
CENTRO-OESTE,GO,CALDAS NOVAS,520450,2442086,202603,HOSPITAL GERAL DE CALDAS NOVAS,HOSPITAL DA MULHER DE CALDAS NOVAS,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,24,18,106820.0,2442086,6,75.0
CENTRO-OESTE,GO,CALDAS NOVAS,520450,2519429,202603,HOSPITAL SANTA MONICA,APCC CALDAS NOVAS,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,15,12,106820.0,2519429,3,80.0
CENTRO-OESTE,GO,CALDAS NOVAS,520450,2570823,202603,HOSPITAL E MATERNIDADE NOSSA SENHORA APARECIDA LTDA,HOSPITAL E MATERNIDADE NOSSA SENHORA APARECIDA LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,77,15,106820.0,2570823,62,19.480519480519483
CENTRO-OESTE,GO,CALDAS NOVAS,520450,3893227,202603,CENTRO MEDICO MUNICIPAL DE CALDAS NOVAS,MUNICIPIO DE CALDAS NOVAS,Municipal,UNIDADE MISTA,HOSPITAL_PÚBLICO,3,3,106820.0,3893227,0,100.0
CENTRO-OESTE,GO,CALDAS NOVAS,520450,4120612,202603,HOSPITAL MUNICIPAL GERAL DE CALDAS NOVAS,MUNICIPIO DE CALDAS NOVAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,81,81,106820.0,4120612,0,100.0
CENTRO-OESTE,GO,CAMPINACU,520465,2383586,202603,HOSPITAL MUNICIPAL SAO MARCOS CAMPINACU,MUNICIPIO DE CAMPINACU,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,31,31,3760.0,2383586,0,100.0
CENTRO-OESTE,GO,CAMPINORTE,520470,2384086,202603,HOSPITAL MUNICIPAL DR DOMINGOS ALVES DE OLIVEIRA,MUNICIPIO DE CAMPINORTE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,12,12,12983.0,2384086,0,100.0
CENTRO-OESTE,GO,CAMPO ALEGRE DE GOIAS,520480,2381664,202603,HOSPITAL MUNICIPAL LEOMAR MARCELO DE MORAIS TEIXEIRA,FUNDO MUNICIPAL DE SAUDE DE CAMPO ALEGRE DE GOIAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,18,18,7807.0,2381664,0,100.0
CENTRO-OESTE,GO,CAMPOS BELOS,520490,2383233,202603,HOSPITAL MUNICIPAL ANJO RODRIGUES GALVAO,MUNICIPIO DE CAMPOS BELOS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,33,33,18227.0,2383233,0,100.0
CENTRO-OESTE,GO,CAMPOS BELOS,520490,2441888,202603,CASA DE SAUDE NOSSA SENHORA DA CONCEICAO,CASA DE SAUDE NOSSA SENHORA DA CONCEICAO LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,14,0,18227.0,2441888,14,0.0
CENTRO-OESTE,GO,CAMPOS BELOS,520490,9426981,202603,UNIDADE PRONTO ATENDIMENTO UPA,MUNICIPIO DE CAMPOS BELOS,Municipal,PRONTO SOCORRO GERAL,HOSPITAL_PÚBLICO,8,8,18227.0,9426981,0,100.0
CENTRO-OESTE,GO,CARMO DO RIO VERDE,520500,2534525,202603,HOSPITAL MUNICIPAL DR EURICO MARTINS,MUNICIPIO DE CARMO DO RIO VERDE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,18,18,9988.0,2534525,0,100.0
CENTRO-OESTE,GO,CASTELANDIA,520505,2437996,202603,HOSPITAL MUNICIPAL LUIZA DE SOUZA RAMOS,PREFEITURA MUNICIPAL DE CASTELANDIA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,7,7,2871.0,2437996,0,100.0
CENTRO-OESTE,GO,CATALAO,520510,2442604,202603,HOSPITAL NASR FAIAD,HOSPITAL NASR FAIAD EIRELI,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,102,48,122760.0,2442604,54,47.05882352941176
CENTRO-OESTE,GO,CATALAO,520510,2442612,202603,SANTA CASA DE MISERICORDIA DE CATALAO,SANTA CASA DE MISERICORDIA DE CATALAO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,135,105,122760.0,2442612,30,77.77777777777779
CENTRO-OESTE,GO,CATALAO,520510,2442620,202603,HOSPITAL E MATERNIDADE SAO NICOLAU,CENTRO MEDICO CIRURGICO DE CATALAO LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,135,33,122760.0,2442620,102,24.444444444444443
CENTRO-OESTE,GO,CATALAO,520510,4439309,202603,COMPLEXO HOSPITALAR CUIDAR,CUIDAR CLINICA HOSPITALAR ESPECIALIZADA LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,16,0,122760.0,4439309,16,0.0
CENTRO-OESTE,GO,CATALAO,520510,4840674,202603,HOSPITAL UNIVERSITARIO ADIB ELIAS,UNIVERSIDADE FEDERAL DE CATALAO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,152,112,122760.0,4840674,40,73.68421052631578
CENTRO-OESTE,GO,CATURAI,520520,2769514,202603,HOSPITAL MUNICIPAL CARLOS RIBEIRO DE SOUSA,PREFEITURA MUNICIPAL DE CATURAI,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,18,18,5352.0,2769514,0,100.0
CENTRO-OESTE,GO,CAVALCANTE,520530,2382709,202603,HOSPITAL MUNICIPAL DE CAVALCANTE,PREFEITURA MUNICIPAL DE CAVALCANTE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,16,16,9730.0,2382709,0,100.0
CENTRO-OESTE,GO,CERES,520540,2337495,202603,HOSPITAL SAO PATRICIO,FERNANDO BEZERRA DE ALBUQUERQUE,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,32,0,22570.0,2337495,32,0.0
CENTRO-OESTE,GO,CERES,520540,2337509,202603,CLINICA INFANTIL MENINO JESUS,CLINICA INFANTIL DE CERES LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,37,11,22570.0,2337509,26,29.72972972972973
CENTRO-OESTE,GO,CERES,520540,2337517,202603,HOSPITAL ORTOPEDICO DE CERES,HOSPITAL ORTOPEDICO DE CERES LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,64,45,22570.0,2337517,19,70.3125
CENTRO-OESTE,GO,CERES,520540,2337525,202603,IMEC INSTITUTO MEDICO CERES,IMEC INSTITUTO MEDICO DE CERES LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,60,19,22570.0,2337525,41,31.666666666666664
CENTRO-OESTE,GO,CERES,520540,2337568,202603,HOSPITAL BOM JESUS,HOSPITAL BOM JESUS LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,15,0,22570.0,2337568,15,0.0
CENTRO-OESTE,GO,CERES,520540,2337576,202603,HOSPITAL SAO PIO X,ASSOCIACAO HOSPITAL SAO PIO X,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,63,60,22570.0,2337576,3,95.23809523809523
CENTRO-OESTE,GO,CERES,520540,4705556,202603,IMEC MEDICINA ESPECIALIZADA,IMEC SAUDE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,1,0,22570.0,4705556,1,0.0
CENTRO-OESTE,GO,CERES,520540,5685834,202603,HOSPITAL DR DOMINGOS MENDES,INTERVIDA PRESTACAO SERV MEDICOS HOSP LTDA EPP,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,41,8,22570.0,5685834,33,19.51219512195122
CENTRO-OESTE,GO,CERES,520540,5950619,202603,CDC CENTRO DE DIAGNOSTICO E CIRURGIA,CLINICA DO APARELHO DIGESTIVO MUNZER DOUMIT,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,21,0,22570.0,5950619,21,0.0
CENTRO-OESTE,GO,CERES,520540,7716273,202603,IMEC UTI,ALIANCA SERVICOS MEDICOS LTDA EPP,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,16,0,22570.0,7716273,16,0.0
CENTRO-OESTE,GO,CERES,520540,9953086,202603,ASSOCIACAO FILANTROPICA DO VALE DE SAO PATRICIO,ASSOCIACAO FILANTROPICA DO VALE DE SAO PATRICIO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,4,0,22570.0,9953086,4,0.0
CENTRO-OESTE,GO,CEZARINA,520545,2334216,202603,HOSPITAL MUNICIPAL DE CEZARINA,PREFEITURA MUNICIPAL DE CEZARINA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,16,16,8301.0,2334216,0,100.0
CENTRO-OESTE,GO,CHAPADAO DO CEU,520547,2438410,202603,HOSPITAL MUNICIPAL SANTA LUZIA,FUNDO MUNICIPAL DE SAUDE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,25,25,14321.0,2438410,0,100.0
CENTRO-OESTE,GO,CIDADE OCIDENTAL,520549,2569728,202603,HOSPITAL MUNICIPAL DE CIDADE OCIDENTAL,MUNICIPIO DE CIDADE OCIDENTAL,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,24,20,101570.0,2569728,4,83.33333333333334
CENTRO-OESTE,GO,COCALZINHO DE GOIAS,520551,2361868,202603,HOSPITAL MUNICIPAL JAIR PAIVA,PREFEITURA MUNICIPAL DE COCALZINHO DE GOIAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,23,23,27196.0,2361868,0,100.0
CENTRO-OESTE,GO,COLINAS DO SUL,520552,2534932,202603,HOSP MUN MALVINA HERCULANO SIZERVINSK COLINAS DO SUL GO,PREFEITURA MUNICIPAL DE COLINAS DO SUL,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,12,12,4188.0,2534932,0,100.0
CENTRO-OESTE,GO,CORREGO DO OURO,520570,2382164,202603,HOSPITAL MUNICIPAL MARIA JOAQUINA DE JESUS CORREGO DO OURO,PREFEITURA MUNICIPAL DE CORREGO DO OURO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,9,9,2441.0,2382164,0,100.0
CENTRO-OESTE,GO,CORUMBA DE GOIAS,520580,2441918,202603,HOSPITAL MUNICIPAL NOSSA SENHORA DA PENHA,MUNICIPIO DE CORUMBA DE GOIAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,14,14,10724.0,2441918,0,100.0
CENTRO-OESTE,GO,CORUMBA DE GOIAS,520580,2506971,202603,CENTRO MEDICO,QUALITYMED HOSPITALAR LTDA,Municipal,UNIDADE MISTA,HOSPITAL_PRIVADO,11,0,10724.0,2506971,11,0.0
CENTRO-OESTE,GO,CORUMBAIBA,520590,2436906,202603,HOSPITAL MUNICIPAL DE CORUMBAIBA,MUNICIPIO DE CORUMBAIBA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,27,27,9484.0,2436906,0,100.0
CENTRO-OESTE,GO,CRISTALINA,520620,2383896,202603,HOSPITAL MUNICIPAL DE CRISTALINA CHAUD SALLES,PREFEITURA MUNICIPAL DE CRISTALINA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,64,64,66827.0,2383896,0,100.0
CENTRO-OESTE,GO,CRISTALINA,520620,6829228,202603,HOSPITAL NOSSA SENHORA DO ROSARIO,HOSPITAL JOLART LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,13,0,66827.0,6829228,13,0.0
CENTRO-OESTE,GO,CRISTIANOPOLIS,520630,2534835,202603,HOSPITAL MUNICIPAL MARILIA MENDONCA,PREFEITURA MUNICIPAL CRISTIANOPOLIS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,8,8,3670.0,2534835,0,100.0
CENTRO-OESTE,GO,CRIXAS,520640,2507420,202603,HOSPITAL MUNICIPAL DE CRIXAS,PREFEITURA MUNICIPAL DE CRIXAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,31,31,17532.0,2507420,0,100.0
CENTRO-OESTE,GO,CRIXAS,520640,2519445,202603,HOSPITAL REGIONAL DE CRIXAS,HOSPITAL REGIONAL DE CRIXAS LTDA EPP,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,19,15,17532.0,2519445,4,78.94736842105263
CENTRO-OESTE,GO,CRIXAS,520640,2534886,202603,HOSPITAL DAS CLINICAS NAZEOZENO,ORLANDO SILVA NAZIOZENO ME,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,36,0,17532.0,2534886,36,0.0
CENTRO-OESTE,GO,CROMINIA,520650,2383098,202603,HOSPITAL MUNICIPAL DE CROMINIA,MUNICIPIO DE CROMINIA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,11,11,3999.0,2383098,0,100.0
CENTRO-OESTE,GO,CUMARI,520660,2361396,202603,HOSPITAL MUNICIPAL DE CUMARI,FUNDO MUNICIPAL DE SAUDE DE CUMARI,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,14,14,2951.0,2361396,0,100.0
CENTRO-OESTE,GO,DAMIANOPOLIS,520670,2441268,202603,HOSPITAL MUNICIPAL SANTA CATARINA,PREFEITURA MUNICIPAL DE DAMIANOPOLIS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,13,13,3917.0,2441268,0,100.0
CENTRO-OESTE,GO,DAMOLANDIA,520680,2381834,202603,HOSPITAL MUNICIPAL SAO VICENTE DE PAULA,FUNDO MUNICIPAL DE SAUDE DE DAMOLANDIA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,15,15,2753.0,2381834,0,100.0
CENTRO-OESTE,GO,DIORAMA,520710,2382032,202603,HOSPITAL MUNICIPAL LUCI PEREIRA DE OLIVEIRA,PREFEITURA MUNICIPAL DE DIORAMA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,14,14,1991.0,2382032,0,100.0
CENTRO-OESTE,GO,DIVINOPOLIS DE GOIAS,520830,2571218,202603,HOSPITAL MUNICIPAL MAE ROBERTA,MUNICIPIO DE DIVINOOLIS DE GOIAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,28,28,4405.0,2571218,0,100.0
CENTRO-OESTE,GO,DOVERLANDIA,520725,2441845,202603,HOSPITAL MUNICIPAL ARISTON SOARES DA ROCHA,MUNICIPIO DE DOVERLANDIA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,24,24,6823.0,2441845,0,100.0
CENTRO-OESTE,GO,EDEALINA,520735,2437767,202603,HOSPITAL MUNICIPAL ELIAS AGUIAR E SILVA,PREFEITURA MUNICIPAL EDEALINA GAB DO PREFEITO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,10,10,4104.0,2437767,0,100.0
CENTRO-OESTE,GO,EDEIA,520740,2569760,202603,HOSPITAL MUNICIPAL DR CARLOS MAGNO DA NOBREGA,MUNICIPIO DE EDEIA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,30,30,11982.0,2569760,0,100.0
CENTRO-OESTE,GO,ESTRELA DO NORTE,520750,2383322,202603,HOSPITAL MUNICIPAL SAGRADO CORACAO JESUS ESTRELA DO NORTE,PREFEITURA MUNICIPAL DE ESTRELA DO NORTE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,18,18,3214.0,2383322,0,100.0
CENTRO-OESTE,GO,FAINA,520753,2437678,202603,HOSPITAL MATERNO INFANTIL FAINA,MUNICIPIO DE FAINA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,20,20,7167.0,2437678,0,100.0
CENTRO-OESTE,GO,FAZENDA NOVA,520760,2438178,202603,HOSPITAL MUNICIPAL DE FAZENDA NOVA,PREFEITURA MUNICIPAL DE FAZENDA NOVA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,16,16,5842.0,2438178,0,100.0
CENTRO-OESTE,GO,FIRMINOPOLIS,520780,2507870,202603,HOSPITAL MUNICIPAL SANTA GEMMA,MUNICIPIO DE FIRMINOPOLIS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,16,16,10274.0,2507870,0,100.0
CENTRO-OESTE,GO,FLORES DE GOIAS,520790,2535327,202603,HOSPITAL MUNICIPAL DE FLORES DE GOIAS,PREFEITURA MUNICIPAL DE FLORES DE GOIAS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,7,7,14273.0,2535327,0,100.0
CENTRO-OESTE,GO,FORMOSA,520800,2534967,202603,HOSPITAL ESTADUAL DE FORMOSA DR CESAR SAAD FAYAD,SECRETARIA DE ESTADO DA SAUDE,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,89,71,121559.0,2534967,18,79.7752808988764
CENTRO-OESTE,GO,FORMOSA,520800,2535432,202603,INSTITUTO SAO VICENTE DE PAULO HOSPITAL LUCIANO CHAVES,HOSPITAL LUCIANO CHAVES LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,48,0,121559.0,2535432,48,0.0
CENTRO-OESTE,GO,FORMOSA,520800,2535505,202603,HOSPITAL DE OLHOS DO CENTRO OESTE HOCO,HOSPITAL OFTALMOLOGICO INTEGRADO LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,3,0,121559.0,2535505,3,0.0
CENTRO-OESTE,GO,FORMOSO,520810,2382911,202603,HOSPITAL MUNICIPAL FORMOSO,PREFEITURA MUNICIPAL DE FORMOSO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,25,25,4662.0,2382911,0,100.0
CENTRO-OESTE,GO,GOIANAPOLIS,520840,2334011,202603,HOSPITAL MUNICIPAL DE GOIANAPOLIS,PREFEITURA MUNICIPAL DE GOIANAPOLIS,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,35,35,14758.0,2334011,0,100.0
CENTRO-OESTE,GO,GOIANDIRA,520850,2441799,202603,HOSPITAL DE GOIANDIRA,ASS DE PROTECAO A MATERNIDADE E A INFANCIA DE GOIANDIRA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,34,27,4962.0,2441799,7,79.41176470588235
CENTRO-OESTE,GO,GOIANESIA,520860,2507102,202603,HOSPITAL LABORATORIO E CLINICA DE IMAGEM SAO CARLOS,HOSPITAL SAO CARLOS GOIANESIA LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,63,5,78009.0,2507102,58,7.936507936507936
CENTRO-OESTE,GO,GOIANESIA,520860,2534584,202603,HOSPITAL MUNICIPAL IRMA FANY DURAN GOIANESIA,MUNICIPIO DE GOIANESIA,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,76,76,78009.0,2534584,0,100.0
